"gene","trait","GS","pVal","moduleMembership","degree","module","hubGeneSignificance","moduleSignificance"
"MS4A4A.51338","ips_ctla4_neg_pd1_pos",0.300623061057827,4.2849751701705e-10,0.808845714797323,239.253316554154,"turquoise",0.00223266155411915,0.211569832770523
"MS4A6A.64231","ips_ctla4_neg_pd1_pos",0.396133165099089,5.24486756236161e-17,0.877979258706832,287.780207284147,"turquoise",0.00223266155411915,0.211569832770523
"MS4A7.58475","ips_ctla4_neg_pd1_pos",0.295013062508781,9.28490658402966e-10,0.813425238346222,238.125985697698,"turquoise",0.00223266155411915,0.211569832770523
"MYO1F.4542","ips_ctla4_neg_pd1_pos",0.343386593175947,6.70096907922833e-13,0.888400066355456,298.840214326593,"turquoise",0.00223266155411915,0.211569832770523
"NCF1.653361","ips_ctla4_neg_pd1_pos",0.454874895351474,1.55848013673689e-22,0.836679058834547,247.600964192957,"turquoise",0.00223266155411915,0.211569832770523
"NCF4.4689","ips_ctla4_neg_pd1_pos",0.394832799602978,6.76394734897108e-17,0.898425029980284,293.541659701248,"turquoise",0.00223266155411915,0.211569832770523
"NCKAP1L.3071","ips_ctla4_neg_pd1_pos",0.442150444050625,3.04187024392956e-21,0.934248505106666,341.252835746234,"turquoise",0.00223266155411915,0.211569832770523
"NFAM1.150372","ips_ctla4_neg_pd1_pos",0.379015181259495,1.36594621488344e-15,0.851020118285765,260.76150789398,"turquoise",0.00223266155411915,0.211569832770523
"NKG7.4818","ips_ctla4_neg_pd1_pos",0.620093442548039,2.39210047633196e-45,0.803770017279253,223.397271091624,"turquoise",0.00223266155411915,0.211569832770523
"P2RY10.27334","ips_ctla4_neg_pd1_pos",0.561374893227297,9.47248742218334e-36,0.883522641461659,285.410610373317,"turquoise",0.00223266155411915,0.211569832770523
"P2RY13.53829","ips_ctla4_neg_pd1_pos",0.371411993278899,5.47087724039446e-15,0.82540608355438,236.211915595795,"turquoise",0.00223266155411915,0.211569832770523
"P2RY8.286530","ips_ctla4_neg_pd1_pos",0.499692117251613,1.55509073198818e-27,0.828309708340835,248.935945758442,"turquoise",0.00223266155411915,0.211569832770523
"PARVG.64098","ips_ctla4_neg_pd1_pos",0.421820551105693,2.72466734814312e-19,0.874364952835487,279.480584018891,"turquoise",0.00223266155411915,0.211569832770523
"PIK3CG.5294","ips_ctla4_neg_pd1_pos",0.424437673915469,1.55360572671844e-19,0.803755273284228,220.396451401343,"turquoise",0.00223266155411915,0.211569832770523
"PIK3R5.23533","ips_ctla4_neg_pd1_pos",0.377694077346724,1.74293598157767e-15,0.830253758438596,242.391464628996,"turquoise",0.00223266155411915,0.211569832770523
"PILRA.29992","ips_ctla4_neg_pd1_pos",0.312078423322779,8.38434584198759e-11,0.849999782248396,264.619363345299,"turquoise",0.00223266155411915,0.211569832770523
"PLA2G7.7941","ips_ctla4_neg_pd1_pos",0.363310943326231,2.30621298076916e-14,0.832459529605457,245.557721128116,"turquoise",0.00223266155411915,0.211569832770523
"PLEKHO2.80301","ips_ctla4_neg_pd1_pos",0.31245617207905,7.93561590324348e-11,0.828153811117059,244.743859539274,"turquoise",0.00223266155411915,0.211569832770523
"PLEK.5341","ips_ctla4_neg_pd1_pos",0.36803261301806,1.00197108924403e-14,0.873664795497601,274.249263022313,"turquoise",0.00223266155411915,0.211569832770523
"PPP1R16B.26051","ips_ctla4_neg_pd1_pos",0.511509260551144,5.56538199113692e-29,0.833746831238647,246.669573610411,"turquoise",0.00223266155411915,0.211569832770523
"PREX1.57580","ips_ctla4_neg_pd1_pos",0.356087083584,8.04185098742388e-14,0.825151247629864,240.640675961263,"turquoise",0.00223266155411915,0.211569832770523
"PRKCB.5579","ips_ctla4_neg_pd1_pos",0.453103281222729,2.3748242509282e-22,0.825643810670567,233.380192890836,"turquoise",0.00223266155411915,0.211569832770523
"PTPN22.26191","ips_ctla4_neg_pd1_pos",0.50161511940621,9.12494514910499e-28,0.890884115778254,286.21097380274,"turquoise",0.00223266155411915,0.211569832770523
"PTPRCAP.5790","ips_ctla4_neg_pd1_pos",0.566141288761036,1.85367930802942e-36,0.835649511993714,253.030752906242,"turquoise",0.00223266155411915,0.211569832770523
"PTPRC.5788","ips_ctla4_neg_pd1_pos",0.492899614263938,9.9521352158585e-27,0.942994236001541,343.428844867942,"turquoise",0.00223266155411915,0.211569832770523
"PYHIN1.149628","ips_ctla4_neg_pd1_pos",0.577737158992412,3.13067034191344e-38,0.834152464241901,248.758438660034,"turquoise",0.00223266155411915,0.211569832770523
"RASSF2.9770","ips_ctla4_neg_pd1_pos",0.395379678847678,6.07858300831017e-17,0.848377845134912,253.907257809565,"turquoise",0.00223266155411915,0.211569832770523
"RASSF4.83937","ips_ctla4_neg_pd1_pos",0.368041288578938,1.00042486291553e-14,0.834083020893678,242.168495655384,"turquoise",0.00223266155411915,0.211569832770523
"RCSD1.92241","ips_ctla4_neg_pd1_pos",0.497373123961402,2.94451005632198e-27,0.91693866837469,314.170118780759,"turquoise",0.00223266155411915,0.211569832770523
"RHOH.399","ips_ctla4_neg_pd1_pos",0.529871791264399,2.41494676782855e-31,0.862827710617656,261.60988863208,"turquoise",0.00223266155411915,0.211569832770523
"RNASE6.6039","ips_ctla4_neg_pd1_pos",0.41198631891125,2.15401046159336e-18,0.896474476606531,299.010689377219,"turquoise",0.00223266155411915,0.211569832770523
"SAMSN1.64092","ips_ctla4_neg_pd1_pos",0.460821451066114,3.72232690883287e-23,0.891689810911547,286.225433482512,"turquoise",0.00223266155411915,0.211569832770523
"SASH3.54440","ips_ctla4_neg_pd1_pos",0.503545416810477,5.32531660076203e-28,0.954777609261367,353.822956974801,"turquoise",0.00223266155411915,0.211569832770523
"SELPLG.6404","ips_ctla4_neg_pd1_pos",0.442001905836722,3.1469262054264e-21,0.929449093861286,331.358908291036,"turquoise",0.00223266155411915,0.211569832770523
"SH2D1A.4068","ips_ctla4_neg_pd1_pos",0.599346391135147,9.93771820370811e-42,0.805380593722886,221.763232495698,"turquoise",0.00223266155411915,0.211569832770523
"SIGLEC10.89790","ips_ctla4_neg_pd1_pos",0.424044890886044,1.69080138258623e-19,0.857964167136574,263.832546941555,"turquoise",0.00223266155411915,0.211569832770523
"SIGLEC7.27036","ips_ctla4_neg_pd1_pos",0.281563271559185,5.54252522369043e-09,0.830429549957862,253.040716372787,"turquoise",0.00223266155411915,0.211569832770523
"SIGLEC9.27180","ips_ctla4_neg_pd1_pos",0.265096160858664,4.35353623233953e-08,0.804886840353938,238.797291897377,"turquoise",0.00223266155411915,0.211569832770523
"SIRPG.55423","ips_ctla4_neg_pd1_pos",0.631204521762542,2.12350294781531e-47,0.807361271952829,232.833574376379,"turquoise",0.00223266155411915,0.211569832770523
"SIT1.27240","ips_ctla4_neg_pd1_pos",0.581692979938535,7.49339246223477e-39,0.814030121025853,228.094001792749,"turquoise",0.00223266155411915,0.211569832770523
"SLA2.84174","ips_ctla4_neg_pd1_pos",0.655842828286162,2.92342468928993e-52,0.813688720214713,233.209496930989,"turquoise",0.00223266155411915,0.211569832770523
"SLAMF1.6504","ips_ctla4_neg_pd1_pos",0.548997676316046,5.80156684309502e-34,0.831371388383942,243.62176917583,"turquoise",0.00223266155411915,0.211569832770523
"SLAMF6.114836","ips_ctla4_neg_pd1_pos",0.55695004376785,4.20676930369369e-35,0.881123911568635,288.74758268592,"turquoise",0.00223266155411915,0.211569832770523
"SLAMF7.57823","ips_ctla4_neg_pd1_pos",0.51196941907084,4.87560051123372e-29,0.815158852081318,232.020892229992,"turquoise",0.00223266155411915,0.211569832770523
"SLAMF8.56833","ips_ctla4_neg_pd1_pos",0.421228242738722,3.09196547878312e-19,0.882678183183281,292.32212978603,"turquoise",0.00223266155411915,0.211569832770523
"SLA.6503","ips_ctla4_neg_pd1_pos",0.450289960976027,4.61250661413475e-22,0.92050205088941,318.391775262301,"turquoise",0.00223266155411915,0.211569832770523
"SLC7A7.9056","ips_ctla4_neg_pd1_pos",0.369394124679901,7.85864670501903e-15,0.904380745469104,312.928704136349,"turquoise",0.00223266155411915,0.211569832770523
"SLCO2B1.11309","ips_ctla4_neg_pd1_pos",0.322089551056708,1.90044791156388e-11,0.846985057661475,269.800811461338,"turquoise",0.00223266155411915,0.211569832770523
"SNX20.124460","ips_ctla4_neg_pd1_pos",0.452001912941849,3.08188980495945e-22,0.918415030605419,320.832482118903,"turquoise",0.00223266155411915,0.211569832770523
"SP140.11262","ips_ctla4_neg_pd1_pos",0.496278179471638,3.97364883894891e-27,0.822308331625785,234.739626218982,"turquoise",0.00223266155411915,0.211569832770523
"SPI1.6688","ips_ctla4_neg_pd1_pos",0.362546391666874,2.63611111739813e-14,0.895130090584352,306.72449083399,"turquoise",0.00223266155411915,0.211569832770523
"SPN.6693","ips_ctla4_neg_pd1_pos",0.441825220741847,3.27655328085808e-21,0.880130085493806,287.062813336602,"turquoise",0.00223266155411915,0.211569832770523
"SRGN.5552","ips_ctla4_neg_pd1_pos",0.371909156688509,5.00189175798601e-15,0.869080994074815,270.499553125051,"turquoise",0.00223266155411915,0.211569832770523
"TAGAP.117289","ips_ctla4_neg_pd1_pos",0.474150902643588,1.35456498816701e-24,0.877428578156142,273.23432985672,"turquoise",0.00223266155411915,0.211569832770523
"TBC1D10C.374403","ips_ctla4_neg_pd1_pos",0.554785793062445,8.65221796273389e-35,0.84346934706795,259.837136109481,"turquoise",0.00223266155411915,0.211569832770523
"TBXAS1.6916","ips_ctla4_neg_pd1_pos",0.315241622921713,5.2769583065172e-11,0.863484268971714,272.724433169534,"turquoise",0.00223266155411915,0.211569832770523
"TLR7.51284","ips_ctla4_neg_pd1_pos",0.36739143323085,1.12297294171964e-14,0.804059971854594,226.816808677018,"turquoise",0.00223266155411915,0.211569832770523
"TLR8.51311","ips_ctla4_neg_pd1_pos",0.359551528624504,4.43525899175774e-14,0.829209123756479,251.414134211206,"turquoise",0.00223266155411915,0.211569832770523
"TMEM150B.284417","ips_ctla4_neg_pd1_pos",0.332938191115769,3.57186710109084e-12,0.809692182695416,230.429540733384,"turquoise",0.00223266155411915,0.211569832770523
"TMEM176A.55365","ips_ctla4_neg_pd1_pos",0.382837862793835,6.70556516625073e-16,0.823646858757719,234.22246339619,"turquoise",0.00223266155411915,0.211569832770523
"TMEM176B.28959","ips_ctla4_neg_pd1_pos",0.43146989323983,3.35086963909939e-20,0.86152757045492,266.277425125971,"turquoise",0.00223266155411915,0.211569832770523
"TNFAIP8L2.79626","ips_ctla4_neg_pd1_pos",0.415569185930013,1.02216917063216e-18,0.885902817598136,285.617013054602,"turquoise",0.00223266155411915,0.211569832770523
"TNFRSF1B.7133","ips_ctla4_neg_pd1_pos",0.42350626556394,1.89850764161156e-19,0.923102102733458,324.086925779714,"turquoise",0.00223266155411915,0.211569832770523
"TNFSF13B.10673","ips_ctla4_neg_pd1_pos",0.496178665886616,4.08316810246122e-27,0.874214686539306,276.50194309955,"turquoise",0.00223266155411915,0.211569832770523
"TNFSF8.944","ips_ctla4_neg_pd1_pos",0.432448823841822,2.69885581166556e-20,0.87040825800936,271.334284566581,"turquoise",0.00223266155411915,0.211569832770523
"TRAF3IP3.80342","ips_ctla4_neg_pd1_pos",0.515460840489549,1.7747672198554e-29,0.864800729991927,270.17745822499,"turquoise",0.00223266155411915,0.211569832770523
"TRPV2.51393","ips_ctla4_neg_pd1_pos",0.346390502114494,4.09351060960537e-13,0.839675552491628,258.007308682415,"turquoise",0.00223266155411915,0.211569832770523
"TYROBP.7305","ips_ctla4_neg_pd1_pos",0.357044301431449,6.82755461934692e-14,0.883363308868886,294.577292197716,"turquoise",0.00223266155411915,0.211569832770523
"UBASH3A.53347","ips_ctla4_neg_pd1_pos",0.54990310463053,4.31847943381078e-34,0.807819070929309,228.278550023244,"turquoise",0.00223266155411915,0.211569832770523
"WAS.7454","ips_ctla4_neg_pd1_pos",0.457704037380234,7.9131723423186e-23,0.928228427881313,332.396419170151,"turquoise",0.00223266155411915,0.211569832770523
"WDFY4.57705","ips_ctla4_neg_pd1_pos",0.392416264837963,1.08191537310691e-16,0.856411405728472,271.835585108978,"turquoise",0.00223266155411915,0.211569832770523
"WIPF1.7456","ips_ctla4_neg_pd1_pos",0.430315595151633,4.32094715923898e-20,0.844530481203078,251.342218100605,"turquoise",0.00223266155411915,0.211569832770523
"IVL.3713","ips_ctla4_neg_pd1_pos",-0.234546392816373,1.39751981730579e-06,0.816452470286235,28.1968140706647,"tan",0.0107042349399909,0.124853739913599
"SPRR1A.6698","ips_ctla4_neg_pd1_pos",-0.220515629672269,5.922531435203e-06,0.835259122344527,31.2654155518181,"tan",0.0107042349399909,0.124853739913599
"SPRR1B.6699","ips_ctla4_neg_pd1_pos",-0.269104794141147,2.66937148768163e-08,0.817764519076577,28.9209085208057,"tan",0.0107042349399909,0.124853739913599
"SPRR2D.6703","ips_ctla4_neg_pd1_pos",-0.257552594757143,1.06954009668366e-07,0.801512533208024,28.0644740516711,"tan",0.0107042349399909,0.124853739913599
"AKT1.207","ips_ctla4_neg_pd1_pos",-0.236142154721241,1.17893919433612e-06,0.835996217135361,12.7095085526688,"darkolivegreen",0.0248565736352557,0.175088987969206
"ATG2B.55102","ips_ctla4_neg_pd1_pos",-0.232606463585845,1.71574473293202e-06,0.81630047212939,11.703676952291,"darkolivegreen",0.0248565736352557,0.175088987969206
"BTBD7.55727","ips_ctla4_neg_pd1_pos",-0.311083541619721,9.68774980722749e-11,0.811301392372658,11.4593136847255,"darkolivegreen",0.0248565736352557,0.175088987969206
"RCOR1.23186","ips_ctla4_neg_pd1_pos",-0.24780214780616,3.27927315773104e-07,0.805807005834432,11.0418217804911,"darkolivegreen",0.0248565736352557,0.175088987969206
"SMEK1.55671","ips_ctla4_neg_pd1_pos",-0.221710827893248,5.25573739688412e-06,0.809177825831339,11.5800898457063,"darkolivegreen",0.0248565736352557,0.175088987969206
"WDR20.91833","ips_ctla4_neg_pd1_pos",-0.242247304631048,6.08195025837404e-07,0.83066475165116,12.5184366200312,"darkolivegreen",0.0248565736352557,0.175088987969206
"HSF1.3297","ips_ctla4_neg_pd1_pos",-0.216157565190137,9.10406697007042e-06,0.869339174342612,12.7669979442298,"orangered4",0.0213167258311509,0.158125277797509
"PUF60.22827","ips_ctla4_neg_pd1_pos",-0.222085710128181,5.06178933756733e-06,0.854162275014896,12.4252401456302,"orangered4",0.0213167258311509,0.158125277797509
"C5orf22.55322","ips_ctla4_neg_pd1_pos",-0.218492371823172,7.2388315764632e-06,0.853978645107794,12.8419307986283,"lightcyan1",0.0174192591264182,0.133082056040865
"DNAJC21.134218","ips_ctla4_neg_pd1_pos",-0.237016830347302,1.07344871163688e-06,0.846494340001439,12.3397691918259,"lightcyan1",0.0174192591264182,0.133082056040865
"MTMR12.54545","ips_ctla4_neg_pd1_pos",-0.201309995932162,3.69153382601181e-05,0.804811795692807,10.7800415181944,"lightcyan1",0.0174192591264182,0.133082056040865
"RNASEN.29102","ips_ctla4_neg_pd1_pos",-0.215650810167921,9.565385854762e-06,0.808200026574498,11.0310377951082,"lightcyan1",0.0174192591264182,0.133082056040865
"CMPK2.129607","ips_ctla4_pos_pd1_neg",0.350192101814822,2.17724690213592e-13,0.899287046007905,13.823496439635,"plum2",0.0187390644526068,0.275712341729773
