"","x"
"578","CLP1"
"579","CLRN1OS"
"580","CLRN3"
"581","CLSTN2"
"582","CLSTN3"
"583","CLVS2"
"584","CLYBL"
"585","CMTM1"
"586","CMTM3"
"587","CMTM8"
"588","CNDP1"
"589","CNIH3"
"590","CNN1"
"591","CNN3"
"592","CNNM3"
"593","CNPY2"
"594","CNPY4"
"595","CNRIP1"
"596","CNTN3"
"597","CNTNAP1"
"598","CNTNAP4"
"599","CNTNAP5"
"600","COBLL1"
"601","COG5"
"602","COL10A1"
"603","COL11A1"
"604","COL12A1"
"605","COL13A1"
"606","COL15A1"
"607","COL16A1"
"608","COL18A1"
"609","COL1A1"
"610","COL1A2"
"611","COL22A1"
"612","COL23A1"
"613","COL2A1"
"614","COL3A1"
"615","COL4A1"
"616","COL4A2"
"617","COL5A1"
"618","COL5A2"
"619","COL5A3"
"620","COL6A1"
"621","COL6A2"
"622","COL6A3"
"623","COL8A1"
"624","COL8A2"
"625","COLEC10"
"626","COLEC11"
"627","COLEC12"
"628","COMP"
"629","COPS4"
"630","COPS5"
"631","COQ2"
"632","COQ3"
"633","COQ7"
"634","CORIN"
"635","CORO2B"
"636","COX15"
"637","COX18"
"638","COX5B"
"639","COX7A1"
"640","COX7A2"
"641","COX7C"
"642","COX8A"
"643","CPEB3"
"644","CPE"
"645","CPN2"
"646","CPNE8"
"647","CPS1"
"648","CPT1C"
"649","CPXM1"
"650","CPZ"
"651","CRABP1"
"652","CRB3"
"653","CREB3L1"
"654","CREB3L2"
"655","CRIP3"
"656","CRISPLD1"
"657","CRISPLD2"
"658","CRLF1"
"659","CRYBB3"
"660","CRYGN"
"661","CRYZL1"
"662","CSDC2"
"663","CSGALNACT1"
"664","CSGALNACT2"
"665","CSH1"
"666","CSH2"
"667","CSMD2"
"668","CSPG4"
"669","CSPP1"
"670","CSRNP2"
"671","CSRP1"
"672","CST1"
"673","CST2"
"674","CST4"
"675","CSTF1"
"676","CSTF2"
"677","CTAGE5"
"678","CTAGE9"
"679","CTDSP1"
"680","CTDSP2"
"681","CTGF"
"682","CTHRC1"
"683","CTH"
"684","CTPS2"
"685","CTSB"
"686","CTSK"
"687","CTXN2"
"688","CUBN"
"689","CUEDC1"
"690","CUTC"
"691","CWF19L1"
"692","CXADRP2"
"693","CXCL14"
"694","CXCL5"
"695","CXXC4"
"696","CXorf26"
"697","CXorf40A"
"698","CXorf40B"
"699","CXorf42"
"700","CXorf50B"
"701","CXorf58"
"702","CYB5R3"
"703","CYB5RL"
"704","CYBRD1"
"705","CYC1"
"706","CYGB"
"707","CYP26B1"
"708","CYP2J2"
"709","CYP2R1"
"710","CYP2S1"
"711","CYP39A1"
"712","CYP3A5"
"713","CYP4A22"
"714","CYP4F12"
"715","CYP7B1"
"716","CYP8B1"
"717","CYR61"
"718","CYS1"
"719","CYTH3"
"720","CYTSB"
"721","DAAM2"
"722","DAB2"
"723","DACT1"
"724","DACT3"
"725","DAK"
"726","DAOA"
"727","DAPK3"
"728","DAPL1"
"729","DBN1"
"730","DCAF12L2"
"731","DCAF16"
"732","DCBLD2"
"733","DCHS1"
"734","DCLK2"
"735","DCLK3"
"736","DCLRE1A"
"737","DCN"
"738","DCP2"
"739","DCTN1"
"740","DCUN1D4"
"741","DCXR"
"742","DDAH2"
"743","DDC"
"744","DDHD2"
"745","DDIT4"
"746","DDR2"
"747","DDX3Y"
"748","DEFB121"
"749","DEFB132"
"750","DEGS2"
"751","DENND2A"
"752","DENND5A"
"753","DFNB59"
"754","DGKB"
"755","DHODH"
"756","DIO2"
"757","DIP2C"
"758","DIRAS1"
"759","DIRC1"
"760","DISP2"
"761","DIXDC1"
"762","DKFZP434K028"
"763","DKFZp434L192"
"764","DKFZp779M0652"
"765","DKK1"
"766","DKK3"
"767","DKK4"
"768","DLD"
"769","DLG3"
"770","DLG4"
"771","DLGAP2"
"772","DLGAP4"
"773","DMRTC1B"
"774","DMXL1"
