"","x"
"428","SLC13A3"
"429","SLC22A4"
"430","SLC23A1"
"431","SLC26A2"
"432","SLC26A4"
"433","SLC44A4"
"434","SLC4A8"
"435","SLC5A1"
"436","SLPI"
"437","SMPD3"
"438","SMR3A"
"439","SMR3B"
"440","SNAR"
"441","SNORA24"
"442","SNTN"
"443","SPA17"
"444","SPAG6"
"445","SPAG8"
"446","SPATA17"
"447","SPATA18"
"448","SPATA4"
"449","SPATS1"
"450","SPEF1"
"451","SPEF2"
"452","SPINK8"
"453","SPINLW1"
"454","SRD5A2"
"455","STATH"
"456","STK33"
"457","STOML3"
"458","TAAR1"
"459","TBX20"
"460","TCP11"
"461","TCTE1"
"462","TCTEX1D1"
"463","TCTEX1D4"
"464","TECTA"
"465","TEKT1"
"466","TEKT2"
"467","TEKT3"
"468","TEKT4"
"469","TEX9"
"470","TFDP3"
"471","TFF1"
"472","TFF3"
"473","TF"
"474","TJP3"
"475","TMEM146"
"476","TMEM190"
"477","TMEM212"
"478","TMEM231"
"479","TMEM232"
"480","TOB1"
"481","TPPP3"
"482","TRH"
"483","TSNAXIP1"
"484","TSPAN19"
"485","TSPAN1"
"486","TTC16"
"487","TTC18"
"488","TTC21A"
"489","TTC25"
"490","TTC29"
"491","TTLL10"
"492","TTLL6"
"493","TTLL9"
"494","TUBA4B"
"495","TXNDC6"
"496","UBXN10"
"497","UCMA"
"498","UCN3"
"499","ULK4"
"500","VNN3"
"501","VWA3A"
"502","VWA3B"
"503","VWC2L"
"504","WBSCR26"
"505","WDR16"
"506","WDR38"
"507","WDR49"
"508","WDR63"
"509","WDR65"
"510","WDR69"
"511","WDR78"
"512","WDR93"
"513","WFDC6"
"514","WHAMML1"
"515","WHAMML2"
"516","YSK4"
"517","ZBBX"
"518","ZMYND10"
"519","ZMYND12"
"520","ZNF474"
