"","x"
"1256","GNAI1"
"1257","GNAT2"
"1258","GNB1L"
"1259","GNB2L1"
"1260","GNB2"
"1261","GNG2"
"1262","GNG4"
"1263","GNG7"
"1264","GNG8"
"1265","GNGT1"
"1266","GNGT2"
"1267","GNL3L"
"1268","GNLY"
"1269","GNPTAB"
"1270","GNRH2"
"1271","GNS"
"1272","GOLGA4"
"1273","GP1BA"
"1274","GP6"
"1275","GPA33"
"1276","GPAM"
"1277","GPBAR1"
"1278","GPBP1"
"1279","GPC1"
"1280","GPNMB"
"1281","GPR108"
"1282","GPR109A"
"1283","GPR111"
"1284","GPR114"
"1285","GPR120"
"1286","GPR125"
"1287","GPR132"
"1288","GPR137C"
"1289","GPR141"
"1290","GPR149"
"1291","GPR150"
"1292","GPR152"
"1293","GPR15"
"1294","GPR161"
"1295","GPR171"
"1296","GPR174"
"1297","GPR182"
"1298","GPR183"
"1299","GPR18"
"1300","GPR25"
"1301","GPR31"
"1302","GPR34"
"1303","GPR35"
"1304","GPR55"
"1305","GPR61"
"1306","GPR64"
"1307","GPR65"
"1308","GPR77"
"1309","GPR82"
"1310","GPR84"
"1311","GPRASP2"
"1312","GPRIN3"
"1313","GPSM3"
"1314","GPX1"
"1315","GRAMD1B"
"1316","GRAP2"
"1317","GRAPL"
"1318","GRAP"
"1319","GRB10"
"1320","GRB2"
"1321","GRHL1"
"1322","GRID2IP"
"1323","GRID2"
"1324","GRIK2"
"1325","GRIN3A"
"1326","GRIP1"
"1327","GRK4"
"1328","GRK6"
"1329","GRM5"
"1330","GSDMD"
"1331","GSS"
"1332","GSTA5"
"1333","GSTK1"
"1334","GSTT2"
"1335","GTDC1"
"1336","GTF2A1L"
"1337","GTF2IRD1"
"1338","GTF2IRD2"
"1339","GTSF1L"
"1340","GUCA2B"
"1341","GUCY2D"
"1342","GUF1"
"1343","GVIN1"
"1344","GYG1"
"1345","GYLTL1B"
"1346","GYPC"
"1347","GYPE"
"1348","GZF1"
"1349","GZMA"
"1350","GZMB"
"1351","GZMH"
"1352","GZMK"
"1353","GZMM"
"1354","H1F0"
"1355","H2AFY2"
"1356","H3F3B"
"1357","HAAO"
"1358","HACE1"
"1359","HAMP"
"1360","HAND1"
"1361","HAPLN3"
"1362","HAR1A"
"1363","HARS"
"1364","HAS3"
"1365","HAVCR2"
"1366","HBBP1"
"1367","HBD"
"1368","HBE1"
"1369","HCFC2"
"1370","HCG26"
"1371","HCG2P7"
"1372","HCK"
"1373","HCLS1"
"1374","HCP5"
"1375","HCRTR2"
"1376","HCST"
"1377","HDAC11"
"1378","HDGFL1"
"1379","HERPUD1"
"1380","HES1"
"1381","HES3"
"1382","HES4"
"1383","HEXB"
"1384","HHAT"
"1385","HIC2"
